"","Date","SiteCode","Time","Effort","Nutrients","DOM","Ecoli","AnionsCations","TN.TP","Sampler","Notes","NumericDate","Watershed","DataValue","LocalDateTime","VariableCode","CensorCode","QualifierCode","MethodID","SampleType","LabSampleCode","LabMethodID","SourceID","LabSampleCode.1","CollectionDateTime","SiteCode.1","CollectorName","CollectionNotes","AnalysisDateTime","LaboratoryName","AnalystName","LabMethodID.1","InstrumentName","LabReportFileName","AnalysisNotes"
"191","14-Jan-15","RB_CG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150114,"Red Butte","NA","14-Jan-15","Chlorophyll","nc",NA,8,"Pump","69",14,1,"69","14-01-15 0:00","RB_CG_BA","Dave Eiriksson","","28-05-15 0:00","USU Aquatic Biogeochemistry Laboratory","Eric Breton",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"192","14-Jan-15","RB_FD_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150114,"Red Butte","NA","14-Jan-15","Chlorophyll","nc",NA,8,"Pump","228",14,1,"228","14-01-15 0:00","RB_FD_AA","Dave Eiriksson","","28-05-15 0:00","USU Aquatic Biogeochemistry Laboratory","Eric Breton",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"193","14-Jan-15","RB_RBG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150114,"Red Butte","NA","14-Jan-15","Chlorophyll","nc",NA,8,"Pump","632",14,1,"632","14-01-15 0:00","RB_RBG_BA","Dave Eiriksson","","28-05-15 0:00","USU Aquatic Biogeochemistry Laboratory","Eric Breton",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"194","14-Jul-15","RB_1300E",NA,NA,NA,NA,NA,NA,NA,NA,NA,150714,"Red Butte","NA","14-Jul-15","Chlorophyll","nc",NA,8,"Pump","T65",14,1,"T65","7-14-15 0:00","RB_1300E","","","8-3-15 0:00","USU Aquatic Biogeochemistry Laboratory","Lindsay Capito",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"195","14-Jul-15","RB_1300S",NA,NA,NA,NA,NA,NA,NA,NA,NA,150714,"Red Butte","NA","14-Jul-15","Chlorophyll","nc",NA,8,"Pump","J053",14,1,"J053","7-14-15 0:00","RB_1300S","","","8-3-15 0:00","USU Aquatic Biogeochemistry Laboratory","Lindsay Capito",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"196","14-Jul-15","RB_ARBR_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150714,"Red Butte","NA","14-Jul-15","Chlorophyll","nc",NA,8,"Pump","590",14,1,"590","7-14-15 0:00","RB_ARBR_AA","","","8-3-15 0:00","USU Aquatic Biogeochemistry Laboratory","Lindsay Capito",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"197","14-Jul-15","RB_CG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150714,"Red Butte","NA","14-Jul-15","Chlorophyll","nc",NA,8,"Pump","711",14,1,"711","7-14-15 0:00","RB_CG_BA","","","8-3-15 0:00","USU Aquatic Biogeochemistry Laboratory","Lindsay Capito",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"198","14-Jul-15","RB_FD_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150714,"Red Butte","NA","14-Jul-15","Chlorophyll","nc",NA,8,"Pump","355",14,1,"355","7-14-15 0:00","RB_FD_AA","","","8-3-15 0:00","USU Aquatic Biogeochemistry Laboratory","Lindsay Capito",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"199","14-Jul-15","RB_KF_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150714,"Red Butte","NA","14-Jul-15","Chlorophyll","nc",NA,8,"Pump","J069",14,1,"J069","7-14-15 0:00","RB_KF_BA","","","8-3-15 0:00","USU Aquatic Biogeochemistry Laboratory","Lindsay Capito",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"200","14-Jul-15","RB_RBG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150714,"Red Butte","NA","14-Jul-15","Chlorophyll","nc",NA,8,"Pump","J054",14,1,"J054","7-14-15 0:00","RB_RBG_BA","","","8-3-15 0:00","USU Aquatic Biogeochemistry Laboratory","Lindsay Capito",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"201","15-Oct-14","RB_1300E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","9","10-15-14 0:00","Chlorophyll","nc",NA,8,"Pump","36",14,1,"36","15-10-14 0:00","RB_1300E","Dave Eiriksson","","2-18-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah 2nd Oct. RB, LR",NA
"202","15-Oct-14","RB_1300S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","10-15-14 0:00","Chlorophyll","nc",NA,8,"Pump","27",14,1,"27","15-10-14 0:00","RB_1300S","Dave Eiriksson","","2-18-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah 2nd Oct. RB, LR",NA
"203","15-Oct-14","RB_ARBR_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","10-15-14 0:00","Chlorophyll","nc",NA,8,"Pump","30",14,1,"30","15-10-14 0:00","RB_ARBR_AA","Dave Eiriksson","","2-18-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah 2nd Oct. RB, LR",NA
"204","15-Oct-14","RB_CG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","10-15-14 0:00","Chlorophyll","nc",NA,8,"Pump","25",14,1,"25","15-10-14 0:00","RB_CG_BA","Dave Eiriksson","","2-18-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah 2nd Oct. RB, LR",NA
"205","15-Oct-14","RB_FD_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","10-15-14 0:00","Chlorophyll","nc",NA,8,"Pump","63",14,1,"63","15-10-14 0:00","RB_FD_AA","Dave Eiriksson","","2-18-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah 2nd Oct. RB, LR",NA
"206","15-Oct-14","RB_KF_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","10-15-14 0:00","Chlorophyll","nc",NA,8,"Pump","49",14,1,"49","15-10-14 0:00","RB_KF_BA","Dave Eiriksson","","2-18-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah 2nd Oct. RB, LR",NA
"207","15-Oct-14","RB_RBG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","10-15-14 0:00","Chlorophyll","nc",NA,8,"Pump","108",14,1,"108","15-10-14 0:00","RB_RBG_BA","Dave Eiriksson","","2-18-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah 2nd Oct. RB, LR",NA
"208","16-Jan-15","RB_KF_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150116,"Red Butte","NA","16-Jan-15","Chlorophyll","nc",NA,8,"Pump","115",14,1,"115","16-01-15 0:00","RB_KF_BA","Dave Eiriksson","","28-05-15 0:00","USU Aquatic Biogeochemistry Laboratory","Eric Breton",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"209","16-Jan-15","RB_KF_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150116,"Red Butte","17","16-Jan-15","Chlorophyll","nc",NA,8,"Pump","81",14,1,"81","16-01-15 0:00","RB_KF_BA","Dave Eiriksson","","28-05-15 0:00","USU Aquatic Biogeochemistry Laboratory","Eric Breton",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"210","16-Sep-14","PR_BJ_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","9-16-14 0:00","Chlorophyll","nc",NA,8,"Pump","41",14,1,"41","16-09-14 0:00","PR_BJ_AA","Joe Crawford","","11-5-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly 2nd Week Sep. Chla Logan, RB, Provo ",NA
"211","16-Sep-14","PR_CH_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","9-16-14 0:00","Chlorophyll","nc",NA,8,"Pump","103",14,1,"103","16-09-14 0:00","PR_CH_AA","Joe Crawford","","11-5-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly 2nd Week Sep. Chla Logan, RB, Provo ",NA
"212","16-Sep-14","PR_LM_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","9-16-14 0:00","Chlorophyll","nc",NA,8,"Pump","52",14,1,"52","16-09-14 0:00","PR_LM_BA","Joe Crawford","","11-5-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly 2nd Week Sep. Chla Logan, RB, Provo ",NA
"213","16-Sep-14","PR_ST_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","9-16-14 0:00","Chlorophyll","nc",NA,8,"Pump","170",14,1,"170","16-09-14 0:00","PR_ST_BA","Joe Crawford","","11-5-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly 2nd Week Sep. Chla Logan, RB, Provo ",NA
"214","16-Sep-14","RB_1300E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","3","9-16-14 0:00","Chlorophyll","nc",NA,8,"Pump","27",14,1,"27","16-09-14 0:00","RB_1300E","Dave Eiriksson","","11-5-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly 2nd Week Sep. Chla Logan, RB, Provo ",NA
"215","16-Sep-14","RB_1300S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-16-14 0:00","Chlorophyll","nc",NA,8,"Pump","7",14,1,"7","16-09-14 0:00","RB_1300S","Dave Eiriksson","","11-5-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly 2nd Week Sep. Chla Logan, RB, Provo ",NA
"216","16-Sep-14","RB_ARBR_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-16-14 0:00","Chlorophyll","nc",NA,8,"Pump","108",14,1,"108","16-09-14 0:00","RB_ARBR_AA","Dave Eiriksson","","11-5-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly 2nd Week Sep. Chla Logan, RB, Provo ",NA
"217","16-Sep-14","RB_CG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-16-14 0:00","Chlorophyll","nc",NA,8,"Pump","81",14,1,"81","16-09-14 0:00","RB_CG_BA","Dave Eiriksson","","11-5-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly 2nd Week Sep. Chla Logan, RB, Provo ",NA
"218","16-Sep-14","RB_FD_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-16-14 0:00","Chlorophyll","nc",NA,8,"Pump","67",14,1,"67","16-09-14 0:00","RB_FD_AA","Dave Eiriksson","","11-5-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly 2nd Week Sep. Chla Logan, RB, Provo ",NA
"219","16-Sep-14","RB_KF_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-16-14 0:00","Chlorophyll","nc",NA,8,"Pump","39",14,1,"39","16-09-14 0:00","RB_KF_BA","Dave Eiriksson","","11-5-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly 2nd Week Sep. Chla Logan, RB, Provo ",NA
"220","16-Sep-14","RB_RBG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-16-14 0:00","Chlorophyll","nc",NA,8,"Pump","45",14,1,"45","16-09-14 0:00","RB_RBG_BA","Dave Eiriksson","","11-5-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly 2nd Week Sep. Chla Logan, RB, Provo ",NA
"221","18-Feb-15","RB_1300E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","2-18-15 0:00","Chlorophyll","nc",NA,8,"Pump","187",14,1,"187","18-02-15 0:00","RB_1300E","Dave Eiriksson","","4-22-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUTAH RBC 150204, 150225",NA
"222","18-Feb-15","RB_1300S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","2-18-15 0:00","Chlorophyll","nc",NA,8,"Pump","379",14,1,"379","18-02-15 0:00","RB_1300S","Dave Eiriksson","","4-22-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUTAH RBC 150204, 150226",NA
"223","18-Feb-15","RB_ARBR_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","2-18-15 0:00","Chlorophyll","nc",NA,8,"Pump","29",14,1,"29","18-02-15 0:00","RB_ARBR_AA","Dave Eiriksson","","4-22-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUTAH RBC 150204, 150227",NA
"224","18-Feb-15","RB_CG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","2-18-15 0:00","Chlorophyll","nc",NA,8,"Pump","47",14,1,"47","18-02-15 0:00","RB_CG_BA","Dave Eiriksson","","4-22-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUTAH RBC 150204, 150228",NA
"225","18-Feb-15","RB_FD_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","2-18-15 0:00","Chlorophyll","nc",NA,8,"Pump","583",14,1,"583","18-02-15 0:00","RB_FD_AA","Dave Eiriksson","","4-22-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUTAH RBC 150204, 150229",NA
"226","18-Feb-15","RB_RBG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","2-18-15 0:00","Chlorophyll","nc",NA,8,"Pump","282",14,1,"282","18-02-15 0:00","RB_RBG_BA","Dave Eiriksson","","4-22-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUTAH RBC 150204, 150230",NA
"227","18-Mar-15","RB_KF_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150318,"Red Butte","NA","18-Mar-15","Chlorophyll","nc",NA,8,"Pump","J069",14,1,"J069","18-03-15 0:00","RB_KF_BA","","","20-05-15 0:00","USU Aquatic Biogeochemistry Laboratory","Eric Breton",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun20",NA
"228","18-Nov-14","LR_Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Logan","NA","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","746",14,1,"746","18-11-14 0:00","LR_Gate","Chris Cox","","3-4-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah 2nd Wk Nov. LR",NA
"229","18-Nov-14","LR_Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Logan","NA","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","36",14,1,"36","18-11-14 0:00","LR_Gate","Chris Cox","","3-6-15 0:00","USU Aquatic Biogeochemistry Laboratory","Henry Linford",14,"Turner Designs Aquaflor","iUtah Chla 2nd wk Nov. Logan, RB, LR",NA
"230","18-Nov-14","LR_Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Logan","NA","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","103",14,1,"103","18-11-14 0:00","LR_Gate","Chris Cox","","3-18-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Provo 12 Nov. 14 & Logan 2nd Nov.",NA
"231","18-Nov-14","RB_1300E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","25",14,1,"25","18-11-14 0:00","RB_1300E","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"232","18-Nov-14","RB_1300E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","20","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","384",14,1,"384","18-11-14 0:00","RB_1300E","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"233","18-Nov-14","RB_1300E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","52",14,1,"52","18-11-14 0:00","RB_1300E","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"234","18-Nov-14","RB_1300S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","30",14,1,"30","18-11-14 0:00","RB_1300S","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"235","18-Nov-14","RB_1300S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","60",14,1,"60","18-11-14 0:00","RB_1300S","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"236","18-Nov-14","RB_1300S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","6",14,1,"6","18-11-14 0:00","RB_1300S","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"237","18-Nov-14","RB_ARBR_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","63",14,1,"63","18-11-14 0:00","RB_ARBR_AA","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"238","18-Nov-14","RB_ARBR_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","97",14,1,"97","18-11-14 0:00","RB_ARBR_AA","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"239","18-Nov-14","RB_CG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","30",14,1,"30","18-11-14 0:00","RB_CG_BA","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"240","18-Nov-14","RB_CG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","436",14,1,"436","18-11-14 0:00","RB_CG_BA","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"241","18-Nov-14","RB_CG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","110",14,1,"110","18-11-14 0:00","RB_CG_BA","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"242","18-Nov-14","RB_FD_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","25",14,1,"25","18-11-14 0:00","RB_FD_AA","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"243","18-Nov-14","RB_FD_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","239",14,1,"239","18-11-14 0:00","RB_FD_AA","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"244","18-Nov-14","RB_FD_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","52",14,1,"52","18-11-14 0:00","RB_FD_AA","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"245","18-Nov-14","RB_KF_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","7",14,1,"7","18-11-14 0:00","RB_KF_BA","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"246","18-Nov-14","RB_KF_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","746",14,1,"746","18-11-14 0:00","RB_KF_BA","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"247","18-Nov-14","RB_KF_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","583",14,1,"583","18-11-14 0:00","RB_KF_BA","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"248","18-Nov-14","RB_TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","15","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","110",14,1,"110","18-11-14 0:00","RB_TM","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"249","18-Nov-14","RB_TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","12","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","60",14,1,"60","18-11-14 0:00","RB_TM","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"250","18-Nov-14","RB_TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","14","11-18-14 0:00","Chlorophyll","nc",NA,8,"Pump","60",14,1,"60","18-11-14 0:00","RB_TM","Dave Eiriksson","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"251","19-Dec-14","PR_BJ_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","12-19-14 0:00","Chlorophyll","nc",NA,8,"Pump","93",14,1,"93","19-12-14 0:00","PR_BJ_AA","Joe Crawford","","3-27-15 0:00","USU Aquatic Biogeochemistry Laboratory","Henry Linford",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah LR, PR, Dec.",NA
"252","19-Dec-14","PR_CH_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","12-19-14 0:00","Chlorophyll","nc",NA,8,"Pump","41",14,1,"41","19-12-14 0:00","PR_CH_AA","Joe Crawford","","3-27-15 0:00","USU Aquatic Biogeochemistry Laboratory","Henry Linford",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah LR, PR, Dec.",NA
"253","19-Dec-14","PR_LM_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","12-19-14 0:00","Chlorophyll","nc",NA,8,"Pump","47",14,1,"47","19-12-14 0:00","PR_LM_BA","Joe Crawford","","3-27-15 0:00","USU Aquatic Biogeochemistry Laboratory","Henry Linford",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah LR, PR, Dec.",NA
"254","19-Dec-14","PR_ST_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","12-19-14 0:00","Chlorophyll","nc",NA,8,"Pump","466",14,1,"466","19-12-14 0:00","PR_ST_BA","Joe Crawford","","3-27-15 0:00","USU Aquatic Biogeochemistry Laboratory","Henry Linford",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah LR, PR, Dec.",NA
